ticker,entry_date,exit_date,entry_price,exit_price,shares,commission,pnl_usd,pnl_pct,days_held,exit_reason,tier,consec_down,portfolio_val,experiment
T,2004-12-10,2004-12-14,4.293316889542869,4.403616428375244,2281.4943616965734,22.8149,228.8328323268313,2.5690984772409777,4,profit_target,2,5,112940.97334439582,V38a_all
HLX,2004-12-07,2004-12-15,19.799999237060547,20.75,493.60638884032903,4.9361,463.99038210169766,4.797983836086691,8,time_stop,3,4,113404.96372649752,V38a_all
GWW,2004-12-13,2004-12-15,43.179186191887176,44.659854888916016,115.28264917317622,0.5764,170.11899669541378,3.429125992437158,2,partial_exit,1,6,113575.08272319293,V38a_all
UNP,2004-12-13,2004-12-15,9.99575006280567,10.25755786895752,497.99274112155837,2.49,127.88842332697372,2.619191201329062,2,partial_exit,1,7,113702.9711465199,V38a_all
HBAN,2004-12-08,2004-12-16,11.057673551047824,11.089292526245117,883.8573572757173,8.8386,19.108090284889123,0.2859459998644769,8,time_stop,3,4,113722.0792368048,V38a_all
KEY,2004-12-08,2004-12-16,16.249579881095773,16.23975944519043,601.4559264893232,6.0146,-11.921118640870512,-0.060435014180077906,8,time_stop,3,4,113710.15811816393,V38a_all
KMT,2004-12-08,2004-12-16,15.77839551982804,15.768936157226562,619.4169812871595,6.1942,-12.053459640379376,-0.05995135937358279,8,time_stop,3,4,113698.10465852356,V38a_all
LHX,2004-12-08,2004-12-16,20.36432023152769,19.719953536987305,479.92793333291365,4.7993,-314.04885535265646,-3.164194469613509,8,time_stop,3,4,113384.05580317091,V38a_all
LUV,2004-12-08,2004-12-16,13.43152172172988,13.44003963470459,727.6469729140999,7.2765,-1.0784361375472526,0.06341733387461135,8,time_stop,3,4,113382.97736703337,V38a_all
PGR,2004-12-08,2004-12-16,11.781469128916179,11.013339042663574,829.5575038650395,8.2956,-645.5036520339984,-6.519815804357733,8,time_stop,3,4,112737.47371499937,V38a_all
TFC,2004-12-08,2004-12-16,18.707351858033988,18.698476791381836,522.4366439790609,5.2244,-9.861026476631373,-0.04744159793167376,8,time_stop,3,4,112727.61268852274,V38a_all
USB,2004-12-08,2004-12-16,14.58038308664382,14.976054191589355,670.3120257107328,6.7031,258.5199796141382,2.7137222842106574,8,time_stop,3,4,112986.13266813688,V38a_all
WY,2004-12-08,2004-12-16,11.833632125257397,11.980611801147461,825.9007901375116,8.259,113.13162255038401,1.2420504062852713,8,time_stop,3,4,113099.26429068726,V38a_all
GWW,2004-12-13,2004-12-16,43.179186191887176,45.49185562133789,115.28264917317622,1.7292,264.8814187512987,5.355981975142543,3,profit_target,1,6,113364.14570943857,V38a_all
ASB,2004-12-09,2004-12-17,17.040415108103318,17.051006317138672,573.834980559526,5.7383,0.33925642530906686,0.062153468493368225,8,time_stop,3,4,113364.48496586389,V38a_all
FDS,2004-12-09,2004-12-17,26.73634289606786,27.113670349121094,365.73387431094164,3.6573,134.34409254592958,1.4112904465656269,8,time_stop,3,4,113498.82905840981,V38a_all
MTB,2004-12-09,2004-12-17,56.06915023654773,56.144615173339844,174.39868860204064,1.744,11.416999125960526,0.13459261728372965,8,time_stop,2,5,113510.24605753577,V38a_all
GPC,2004-12-10,2004-12-20,22.180512507014264,22.273759841918945,441.6119002377038,4.4161,36.763013756980975,0.42040207535868934,10,time_stop,3,4,113547.00907129275,V38a_all
SCSC,2004-12-10,2004-12-20,32.10499954223633,30.875,305.09822196329566,3.051,-378.32165557160425,-3.831177572882938,10,time_stop,2,5,113168.68741572114,V38a_all
UNP,2004-12-13,2004-12-21,9.99575006280567,10.67872142791748,497.99274112155837,7.4699,332.6448911027402,6.832617470630418,8,time_stop,1,7,113501.33230682388,V38a_all
VZ,2004-12-13,2004-12-21,12.565542137019518,12.562487602233887,792.2954567439452,7.923,-10.343048600561588,-0.0243088181339382,8,time_stop,2,5,113490.98925822332,V38a_all
ADP,2004-12-20,2004-12-23,21.174059822184955,21.638845443725586,578.9681656311125,5.7897,263.3063970587847,2.1950708812754747,3,profit_target,3,4,113754.2956552821,V38a_all
MAN,2004-12-21,2004-12-23,29.192602918850504,30.317108154296875,348.89598216807303,3.489,388.84639875252105,3.8520211389586145,2,profit_target,3,4,114143.14205403462,V38a_all
ITT,2004-12-17,2004-12-27,10.557609142718583,10.627863883972168,966.3904939013738,9.6639,58.229609159951494,0.6654417709907227,10,time_stop,3,4,114201.37166319457,V38a_all
DIS,2004-12-20,2004-12-28,21.758653252088116,22.202869415283203,469.51077471662114,4.6951,203.86916717620394,2.041560927730932,8,time_stop,3,4,114405.24083037078,V38a_all
ECL,2004-12-20,2004-12-28,27.06839858548835,27.522802352905273,377.41139775646286,3.7741,167.72304702905927,1.6787242362410555,8,time_stop,3,4,114572.96387739983,V38a_all
GS,2004-12-20,2004-12-28,74.4814339866134,75.47919464111328,137.16065331145927,1.3716,135.48189668655883,1.339609888122204,8,time_stop,3,4,114708.44577408639,V38a_all
HON,2004-12-20,2004-12-28,19.822061645904252,20.112009048461914,515.3814132794352,5.1538,144.2796879740746,1.4627509879507017,8,time_stop,3,4,114852.72546206047,V38a_all
LNC,2004-12-21,2004-12-29,26.179037381889838,26.5186767578125,389.0586853457346,3.8906,128.24906223465922,1.2973715227497937,8,time_stop,3,4,114980.97452429512,V38a_all
UHS,2004-12-21,2004-12-29,20.45279821447424,19.98981475830078,497.98476279920226,4.9798,-235.53855423048614,-2.263668038566033,8,time_stop,3,4,114745.43597006463,V38a_all
WAT,2004-12-27,2004-12-29,45.880001068115234,46.97999954223633,223.90764049049594,2.2391,244.058986478695,2.3975554675510864,2,profit_target,3,4,114989.49495654332,V38a_all
WTFC,2004-12-28,2005-01-05,44.99055872023955,42.350990295410156,228.45067369798574,2.2845,-605.2956916611855,-5.8669385309099304,8,time_stop,2,5,114384.19926488213,V38a_all
SWKS,2004-12-29,2005-01-06,7.459733486175537,6.899266242980957,1385.67219737027,13.8567,-790.4805984051939,-7.513234142121088,8,time_stop,3,4,113593.71866647694,V38a_all
VRTX,2005-01-04,2005-01-06,10.15999984741211,10.520000457763672,339.5359154040717,3.3954,118.8377776277016,3.5433131472266663,2,profit_target,3,4,113712.55644410464,V38a_all
FISV,2005-01-05,2005-01-07,9.805000305175781,10.024999618530273,351.8291424096447,3.5183,73.88387832412523,2.243746114300076,2,profit_target,3,4,113786.44032242877,V38a_all
NSC,2005-01-05,2005-01-07,22.146556404409377,22.75185775756836,155.76619613916444,1.5577,92.72782733807199,2.7331624027944432,2,profit_target,3,4,113879.16814976683,V38a_all
TPR,2005-01-05,2005-01-07,17.41760316724504,17.85965919494629,198.05737997198494,1.9806,85.57188484761261,2.5379842648646638,2,profit_target,3,4,113964.74003461444,V38a_all
BIIB,2005-01-05,2005-01-10,64.91000366210938,66.81999969482422,63.774789475971424,0.7,121.1095948863298,2.9425295408353005,5,profit_target,3,4,114085.84962950078,V38a_all
EW,2005-01-05,2005-01-10,3.308332920074463,3.441667079925537,1042.7260291018883,10.4273,128.60373875412813,4.0302521865929135,5,profit_target,2,5,114214.45336825491,V38a_all
ADM,2005-01-06,2005-01-10,12.768862937380893,13.163406372070312,322.4900442372821,3.2249,124.01142926414722,3.089886990128086,4,profit_target,3,4,114338.46479751906,V38a_all
AEE,2005-01-06,2005-01-10,20.333536694350407,20.801992416381836,202.5142618047297,2.0251,92.8438221173492,2.3038575584422927,4,profit_target,3,4,114431.30861963642,V38a_all
BG,2005-01-06,2005-01-10,34.21337451934315,35.77723693847656,120.35735239175739,1.2036,187.018766747949,4.570909596331274,4,profit_target,3,4,114618.32738638436,V38a_all
INCY,2005-01-06,2005-01-10,9.380000114440918,9.65999984741211,365.83432154371513,3.6583,98.77516912850005,2.985071743657227,4,profit_target,3,4,114717.10255551286,V38a_all
ADBE,2005-01-04,2005-01-12,31.09889880624707,29.484214782714844,133.11152411621734,1.3311,-216.2641665796431,-5.192093885999183,8,time_stop,3,4,114500.83838893322,V38a_all
AEP,2005-01-04,2005-01-12,14.787097313219109,14.600359916687012,279.94823667893854,2.7995,-55.076287247965645,-1.262840113760262,8,time_stop,3,4,114445.76210168525,V38a_all
BYD,2005-01-04,2005-01-12,36.31955247183767,34.81625747680664,113.97777606553493,1.1398,-172.48199806474116,-4.13907907096787,8,time_stop,3,4,114273.2801036205,V38a_all
CBRL,2005-01-04,2005-01-12,20.075955039728683,19.67807960510254,171.83166837491186,1.7183,-70.08591642095261,-1.9818505960925932,8,time_stop,3,4,114203.19418719955,V38a_all
FMC,2005-01-04,2005-01-12,7.426415521723364,6.980453968048096,464.51546356455026,4.6452,-211.80119247307962,-6.0050713883537,8,time_stop,3,4,113991.39299472647,V38a_all
GL,2005-01-04,2005-01-12,20.59610489659433,20.035608291625977,167.49209940500558,1.6749,-95.55367406957764,-2.7213718699841847,8,time_stop,3,4,113895.83932065689,V38a_all
GPN,2005-01-04,2005-01-12,13.416954274490521,13.26819133758545,257.11385595575445,2.5711,-40.82015089052327,-1.1087683080795263,8,time_stop,3,4,113855.01916976637,V38a_all
PBI,2005-01-04,2005-01-12,16.22633119809511,16.031431198120117,212.59795616037192,2.126,-43.561321211943756,-1.2011341171063565,8,time_stop,3,4,113811.45784855442,V38a_all
PENN,2005-01-04,2005-01-12,6.777073860168457,6.71376895904541,509.0227611316827,5.0902,-37.31386317413832,-0.9341037508107269,8,time_stop,3,4,113774.14398538029,V38a_all
RAMP,2005-01-04,2005-01-12,24.8085627322551,22.5095157623291,139.0521847608349,1.3905,-321.0780258835961,-9.26715100241124,8,time_stop,3,4,113453.06595949669,V38a_all
SEIC,2005-01-04,2005-01-12,16.02751225354077,15.009148597717285,215.2352027017918,2.1524,-221.34005991232348,-6.353847307766119,8,time_stop,3,4,113231.72589958436,V38a_all
TMO,2005-01-04,2005-01-12,28.145992719667706,27.341821670532227,122.56397857609574,1.2256,-99.78804302351834,-2.857142248081183,8,time_stop,3,4,113131.93785656083,V38a_all
TRN,2005-01-04,2005-01-12,5.066722996836575,4.644352912902832,680.8512821502422,6.8085,-294.3797260096964,-8.336158976866324,8,time_stop,3,4,112837.55813055114,V38a_all
UTHR,2005-01-04,2005-01-12,22.045000076293945,20.69499969482422,156.4837757658215,1.5648,-212.81799473534036,-6.123839314119337,8,time_stop,3,4,112624.74013581581,V38a_all
VZ,2005-01-04,2005-01-12,12.415993682042442,11.781560897827148,277.8420267469742,2.7784,-179.0505108685728,-5.109802730754363,8,time_stop,3,4,112445.68962494723,V38a_all
TDW,2005-01-05,2005-01-12,857.1483170665177,893.9984741210938,4.024606687092861,0.7,147.6073885022688,4.299157604449489,7,profit_target,3,4,112593.2970134495,V38a_all
BEN,2005-01-06,2005-01-12,11.172611927588639,11.436476707458496,368.5647725190881,3.6856,93.56561484334239,2.361710776137258,6,profit_target,3,4,112686.86262829285,V38a_all
ADSK,2005-01-05,2005-01-13,34.98195833165239,31.76361846923828,118.33590844712501,1.1834,-382.0285303948405,-9.199999130700732,8,time_stop,2,5,112304.834097898,V38a_all
AFL,2005-01-05,2005-01-13,12.218808059185092,12.255831718444824,338.79096867584667,3.3879,9.155371697770827,0.30300549022784,8,time_stop,3,4,112313.98946959576,V38a_all
BFH,2005-01-05,2005-01-13,31.580483576189206,30.24028778076172,131.08164757669252,1.3108,-176.98588941575787,-4.243746908416427,8,time_stop,3,4,112137.00358018001,V38a_all
CCL,2005-01-05,2005-01-13,37.38091924432223,37.03242111206055,92.2846446377926,0.9228,-33.08387273908168,-0.9322888235676949,8,time_stop,2,5,112103.91970744093,V38a_all
COST,2005-01-05,2005-01-13,31.703753190099125,32.080078125,108.80998309605859,1.0881,39.859809974229,1.1870043670993473,8,time_stop,3,4,112143.77951741515,V38a_all
DLTR,2005-01-05,2005-01-13,9.34000015258789,9.296667098999023,369.34526684568357,3.6935,-19.698310909475293,-0.463951315641688,8,time_stop,3,4,112124.08120650568,V38a_all
FDX,2005-01-05,2005-01-13,77.22902378954933,75.48995208740234,44.668243613913354,0.7,-78.38127845356456,-2.2518369607856146,8,time_stop,3,4,112045.69992805211,V38a_all
GHC,2005-01-05,2005-01-13,426.2489039427057,406.8737487792969,8.093123094951089,0.7,-157.50551572124465,-4.545502635711908,8,time_stop,3,4,111888.19441233086,V38a_all
HP,2005-01-05,2005-01-13,8.525530306827132,8.668866157531738,404.62994377415293,4.0463,53.95167777368352,1.6812543683039212,8,time_stop,3,4,111942.14609010455,V38a_all
IDCC,2005-01-05,2005-01-13,15.534460743647864,13.514446258544922,222.0665979735986,2.2207,-450.7984105439368,-13.003441306637816,8,time_stop,3,4,111491.34767956061,V38a_all
MLI,2005-01-05,2005-01-13,5.411450298696573,5.420227527618408,637.4788011131151,6.3748,-0.7794906409440818,0.1621973489057018,8,time_stop,3,4,111490.56818891967,V38a_all
NTRS,2005-01-05,2005-01-13,28.429022316232064,27.58165740966797,121.3437736382035,1.2134,-104.03589314745312,-2.9806333019066833,8,time_stop,3,4,111386.53229577222,V38a_all
NVRI,2005-01-05,2005-01-13,19.803007136640826,18.408214569091797,174.20005077478692,1.742,-244.71493659508414,-7.043337195835737,8,time_stop,3,4,111141.81735917713,V38a_all
PII,2005-01-05,2005-01-13,18.479259339535847,18.414060592651367,186.67873994905182,1.8668,-14.038007314142439,-0.35282121261748445,8,time_stop,3,4,111127.77935186299,V38a_all
PNR,2005-01-05,2005-01-13,19.292671811016206,19.013803482055664,178.8080408192355,1.7881,-51.651979956160865,-1.4454624620800653,8,time_stop,2,5,111076.12737190683,V38a_all
RCL,2005-01-05,2005-01-13,41.638665573298574,41.134368896484375,82.8481124742975,0.8285,-42.60850892586023,-1.2111259327618493,8,time_stop,2,5,111033.51886298097,V38a_all
ZD,2005-01-05,2005-01-13,11.696542318143266,11.884671211242676,294.93201964013497,2.9493,52.53591419807078,1.6084145893918698,8,time_stop,3,4,111086.05477717904,V38a_all
FFIV,2005-01-06,2005-01-13,22.405000686645508,22.875,153.1589320589409,1.5316,70.45300358122014,2.0977429098434937,7,profit_target,3,4,111156.50778076026,V38a_all
WM,2005-01-11,2005-01-13,16.352371136283512,16.76332664489746,105.22978741074354,0.5261,42.71861186966609,2.513124886837351,2,partial_exit,1,7,111199.22639262993,V38a_all
BOH,2005-01-06,2005-01-14,22.98845723086519,22.41281509399414,179.12603408666317,1.7913,-104.90375337174994,-2.504048580076833,8,time_stop,3,4,111094.32263925819,V38a_all
CFR,2005-01-06,2005-01-14,25.141906378709415,24.350570678710938,163.78356961120517,1.6378,-131.2456214026444,-3.147476917934088,8,time_stop,3,4,110963.07701785554,V38a_all
CMI,2005-01-06,2005-01-14,12.219439757634607,12.127370834350586,336.9901775540052,3.3699,-34.39622458022839,-0.753462720960649,8,time_stop,1,6,110928.68079327531,V38a_all
CSX,2005-01-06,2005-01-14,1.5083005527788413,1.4943054914474487,2730.1131501604273,27.3011,-65.50923247974094,-0.9278695353925707,8,time_stop,3,4,110863.17156079557,V38a_all
DCI,2005-01-06,2005-01-14,11.409378693097112,11.282939910888672,300.7636147639311,3.0076,-41.035821330999305,-1.1082004166005843,8,time_stop,3,4,110822.13573946457,V38a_all
DGX,2005-01-06,2005-01-14,33.21599539726589,33.34526443481445,103.30944284237596,1.0331,12.32161781748821,0.3891770696692747,8,time_stop,3,4,110834.45735728207,V38a_all
DOV,2005-01-06,2005-01-14,18.066478553641065,18.008134841918945,189.93883992156756,1.8994,-12.981125320433542,-0.32293903623161657,8,time_stop,3,4,110821.47623196163,V38a_all
EG,2005-01-06,2005-01-14,56.73989356775689,58.52079391479492,60.478188487411416,0.7,107.00562686546267,3.1387093543123106,8,time_stop,3,4,110928.48185882709,V38a_all
EIX,2005-01-06,2005-01-14,14.84847532693565,14.9346342086792,231.10291813743032,2.311,17.600539813017544,0.5802540654612084,8,time_stop,3,4,110946.08239864011,V38a_all
EPAC,2005-01-06,2005-01-14,24.03327208581593,23.825542449951172,142.7823047021424,1.4278,-31.08793921072849,-0.8643418803857238,8,time_stop,3,4,110914.99445942938,V38a_all
EQR,2005-01-06,2005-01-14,13.078019388792411,12.959306716918945,262.38881255117343,2.6239,-33.77276513316748,-0.9077266850911687,8,time_stop,3,4,110881.22169429621,V38a_all
FORM,2005-01-06,2005-01-14,23.75,22.5,144.48530433458794,1.4449,-182.05148346158077,-5.263157894736842,8,time_stop,3,4,110699.17021083464,V38a_all
GGG,2005-01-06,2005-01-14,8.404391212291861,8.487128257751465,408.3015522799174,4.083,29.698648569411198,0.9844501924017609,8,time_stop,3,4,110728.86885940404,V38a_all
HBAN,2005-01-06,2005-01-14,11.365237309535118,11.00510311126709,301.9317489365144,3.0193,-111.75526582428031,-3.1687345231752055,8,time_stop,3,4,110617.11359357976,V38a_all
ALK,2005-01-07,2005-01-14,6.744460744433611,6.910823822021484,606.9650617162196,6.0697,94.90692503826165,2.4666624047768018,7,profit_target,3,4,110712.02051861802,V38a_all
GWW,2005-01-11,2005-01-14,43.61634246084596,44.208595275878906,39.452105363428906,0.35,23.015620460467304,1.3578690500346526,3,partial_exit,1,6,110735.0361390785,V38a_all
MLM,2005-01-11,2005-01-14,39.55247035060833,40.406009674072266,43.50566533718992,0.35,36.78379615875342,2.157992448759415,3,partial_exit,1,6,110771.81993523725,V38a_all
ESS,2005-01-07,2005-01-18,37.7730123479183,36.8975944519043,90.3125401252554,0.9031,-79.9643392613842,-2.317575013479833,11,time_stop,3,4,110691.85559597587,V38a_all
BC,2005-01-10,2005-01-18,34.90624080523455,36.08092498779297,117.53573420117105,1.1754,136.89201050949413,3.3652554828598427,8,time_stop,2,5,110828.74760648535,V38a_all
CCK,2005-01-10,2005-01-18,12.094649257567603,12.340896606445312,339.2186539579928,3.3922,80.13950768744084,2.036002397701882,8,time_stop,3,4,110908.8871141728,V38a_all
CSGP,2005-01-10,2005-01-18,4.309999942779541,4.36899995803833,793.2580618164789,7.9326,38.8696571331649,1.3689098849671828,8,time_stop,3,4,110947.75677130597,V38a_all
ARCB,2005-01-13,2005-01-18,31.746102254543928,33.20820236206055,106.4888486700728,1.0649,154.63246860313367,4.605605109544885,5,profit_target,3,4,111102.3892399091,V38a_all
PLD,2005-01-13,2005-01-18,18.738037250011704,19.30164909362793,180.41408679805426,1.8041,99.87937520660856,3.007848880308281,5,profit_target,3,4,111202.26861511571,V38a_all
CPB,2005-01-14,2005-01-18,15.102457442055112,15.408976554870605,220.88966676968468,2.2089,65.49800802065691,2.0295975935806583,4,profit_target,2,5,111267.76662313637,V38a_all
CTSH,2005-01-14,2005-01-18,8.284814253939643,8.562664985656738,402.6616275908123,4.0266,107.85321158459544,3.3537351979251633,4,profit_target,3,4,111375.61983472096,V38a_all
HPQ,2005-01-14,2005-01-18,5.432034709989698,5.5683159828186035,307.06512107184466,1.5353,40.31189993567376,2.508843925063285,4,partial_exit,1,6,111415.93173465662,V38a_all
JKHY,2005-01-14,2005-01-18,16.007796298399978,16.587116241455078,208.39700415930068,2.084,118.64457054082662,3.6189862255618857,4,profit_target,3,4,111534.57630519745,V38a_all
GME,2005-01-11,2005-01-19,1.6327530887502293,1.6293859481811523,2107.7976213167963,21.078,-28.17522709530763,-0.20622472511470052,8,time_stop,1,7,111506.40107810214,V38a_all
GWW,2005-01-11,2005-01-19,43.61634246084596,43.90542984008789,39.452105363428906,0.7445,10.660584691456028,0.6627960139056722,8,time_stop,1,6,111517.0616627936,V38a_all
