ticker,entry_date,exit_date,entry_price,exit_price,shares,commission,pnl_usd,pnl_pct,days_held,exit_reason,tier,consec_down,portfolio_val,put_lower_otm,put_upper_otm
FCN,2004-11-03,2004-11-09,18.790000915527344,19.5,593.1208454392724,5.9312,415.18404878913856,3.7786005847713398,6,profit_target,3,4,100939.98406235549,,
HBAN,2004-11-04,2004-11-11,11.015924104173443,11.247845649719238,921.0788068790513,9.2108,204.4072323920759,2.1053299146998503,7,profit_target,3,4,101144.39129474756,,
TGT,2004-11-12,2004-11-15,30.65587810861474,31.58980941772461,296.9412647152067,2.9694,274.35333143706134,3.0464999430155664,3,profit_target,3,4,101418.74462618462,,
NTAP,2004-11-11,2004-11-17,18.462548483239225,21.70725440979004,492.05550218916017,4.9206,1591.6548491232136,17.574528941637944,6,profit_target,3,4,103010.39947530783,,
VFC,2004-11-11,2004-11-19,7.149836979359786,7.06963586807251,1270.602195803554,12.706,-114.60973006553365,-1.1217194394613657,8,time_stop,3,4,102895.78974524229,,
VRTX,2004-11-18,2004-11-22,10.569999694824219,10.859999656677246,526.2593881048479,5.2626,147.35260859415493,2.7436137202069246,4,profit_target,3,4,103043.14235383645,,
HL,2004-11-16,2004-11-24,6.350227137148777,6.229711532592773,1437.3796116614035,14.3738,-187.60046899246177,-1.897815652151847,8,time_stop,3,4,102855.54188484399,,
JBHT,2004-11-16,2004-11-24,16.090420912170018,16.038745880126953,567.2745956230935,5.6727,-34.98667886227079,-0.32115401035892144,8,time_stop,3,4,102820.55520598171,,
AEP,2004-11-19,2004-11-24,14.847890767429977,15.286510467529297,811.7123790436623,8.1171,347.91591647260003,2.9540876005194416,5,profit_target,3,4,103168.47112245431,,
CCL,2004-11-19,2004-11-24,33.88282414995994,34.902000427246094,273.6175683510333,2.7362,276.1283590285863,3.0079437085156955,5,profit_target,3,4,103444.5994814829,,
DCI,2004-11-19,2004-11-24,11.818493295660435,12.532464027404785,784.4431367729292,7.8444,552.2250090058723,6.0411315882923,5,profit_target,3,4,103996.82449048877,,
BC,2004-11-22,2004-11-24,34.965718077695264,36.49728012084961,238.3637296063788,2.3836,362.6852034337716,4.380181867711543,2,profit_target,2,5,104359.50969392253,,
GME,2004-11-22,2004-11-24,1.725331774075095,1.8078107833862305,4830.69928613154,48.307,350.124298538823,4.780472402494889,2,profit_target,2,5,104709.63399246136,,
NSC,2004-11-22,2004-11-24,20.56777771586881,21.34780502319336,202.61204405506095,1.0131,157.0298669355167,3.7924724688303506,2,partial_exit,1,6,104866.66385939687,,
PSA,2004-11-22,2004-11-24,24.796874644670297,25.45203399658203,336.11328398419795,3.3611,216.84662846417,2.6421045446247438,2,profit_target,3,4,105083.51048786104,,
SYNA,2004-11-22,2004-11-24,21.34666633605957,25.799999237060547,390.43843371859816,3.9044,1734.8479383571362,20.861959572011692,2,profit_target,3,4,106818.35842621818,,
WSM,2004-11-22,2004-11-24,11.394242981774557,11.675149917602539,731.4710580330794,7.3147,198.16058297859365,2.4653409294263904,2,profit_target,3,4,107016.51900919678,,
CHD,2004-11-17,2004-11-26,5.80081972627105,5.9560441970825195,1730.8684275293967,17.3087,251.3644514322368,2.675905788081654,9,time_stop,3,4,107267.88346062902,,
JPM,2004-11-18,2004-11-26,21.617513563810235,21.328889846801758,257.3173623898577,2.5732,-76.84106720767656,-1.3351383643476016,8,time_stop,3,4,107191.04239342135,,
RMD,2004-11-18,2004-11-26,10.326391444350747,10.342975616455078,538.6742892368011,5.3867,3.546724228513121,0.16059987841544987,8,time_stop,3,4,107194.58911764986,,
XRAY,2004-11-18,2004-11-26,21.27428833379538,21.18891716003418,261.4687497127783,2.6147,-24.93658156198096,-0.4012880356875802,8,time_stop,3,4,107169.65253608787,,
NSC,2004-11-22,2004-11-26,20.56777771586881,21.43517303466797,202.61204405506095,3.0392,172.7055578848627,4.217253466960264,4,profit_target,1,6,107342.35809397274,,
RYN,2004-11-23,2004-11-26,5.616310050675437,5.8192830085754395,1651.2412470408344,16.5124,318.6449076479591,3.6139913229254956,3,profit_target,2,5,107661.0030016207,,
CNP,2004-11-24,2004-11-26,4.838703699579909,4.965691089630127,2108.265297152928,21.0827,246.6404546473676,2.624409303285972,2,profit_target,3,4,107907.64345626807,,
BAC,2004-11-19,2004-11-29,28.390146445444223,28.500856399536133,326.55470695063696,3.2655,32.88730954549558,0.38995908071363644,10,time_stop,3,4,107940.53076581356,,
D,2004-11-19,2004-11-29,13.796656003704094,13.808819770812988,671.9697838583977,6.7197,1.4539861164839305,0.08816460384044565,10,time_stop,3,4,107941.98475193004,,
ETD,2004-11-19,2004-11-29,17.674668160665103,17.145706176757812,524.5323911319666,5.2453,-282.70301814811967,-2.9927689679882823,10,time_stop,3,4,107659.28173378191,,
LOW,2004-11-19,2004-11-29,20.347076523959718,19.926788330078125,455.6397053827711,4.5564,-196.05638588989362,-2.0655949929056496,10,time_stop,3,4,107463.22534789202,,
USB,2004-11-19,2004-11-29,14.798004404660084,14.743603706359863,626.4990669862327,6.265,-40.346977398350035,-0.3676218550326222,10,time_stop,3,4,107422.87837049366,,
BHE,2004-11-24,2004-11-29,19.922807345438606,20.347755432128906,620.6543519727114,6.2065,257.5393358470846,2.1329729255630894,5,profit_target,3,4,107680.41770634076,,
ABT,2004-11-22,2004-11-30,12.566214441455951,12.288008689880371,862.2267836230443,8.6223,-248.4987182026747,-2.2139185422284315,8,time_stop,3,4,107431.91898813807,,
BBWI,2004-11-22,2004-11-30,7.578714596411263,6.989580154418945,1099.7325289583111,10.9973,-658.8876350782384,-7.773540413717252,8,time_stop,3,4,106773.03135305984,,
ZION,2004-11-22,2004-11-30,43.581622309611376,43.97842788696289,191.240218414874,1.9124,73.97278309679511,0.9104883120975609,8,time_stop,3,4,106847.00413615663,,
UNFI,2004-11-24,2004-11-30,26.399999618530273,28.1299991607666,386.4117894103867,3.8641,664.6281009005855,6.553028663765714,6,profit_target,3,4,107511.63223705722,,
PBI,2004-11-23,2004-12-01,15.340419949884435,15.811729431152344,604.5390440510818,6.0454,278.87959281740206,3.0723375423073693,8,time_stop,2,5,107790.51182987462,,
CLX,2004-11-24,2004-12-02,29.92768645723964,30.736251831054688,340.8640058965225,3.4086,272.20219228885054,2.701730302375079,8,time_stop,3,4,108062.71402216348,,
T,2004-11-24,2004-12-02,4.245489405959088,4.383199214935303,2402.849263670525,24.0285,306.86742046200163,3.243673362673374,8,time_stop,3,4,108369.58144262548,,
EG,2004-11-30,2004-12-02,53.900926492360234,56.51643753051758,179.7972358590956,1.798,468.4636826610529,4.852441708080953,2,profit_target,3,4,108838.04512528653,,
GE,2004-11-30,2004-12-02,100.74795074478101,102.57451629638672,48.09645021029223,0.35,87.50131910863905,1.8130051659639652,2,partial_exit,1,6,108925.54644439516,,
EMR,2004-11-30,2004-12-06,18.859136194283984,19.408018112182617,513.8749460066991,5.1387,276.9179164641467,2.9104297898065656,6,profit_target,3,4,109202.46436085932,,
GE,2004-11-30,2004-12-08,100.74795074478101,101.91812133789062,48.09645021029223,0.831,55.450087166941906,1.1614832703386127,8,time_stop,1,6,109257.91444802626,,
BBY,2004-12-01,2004-12-09,20.86302996640589,21.2744140625,586.6932727364339,5.8669,235.48934896180893,1.9718329348926316,8,time_stop,3,4,109493.40379698807,,
GHC,2004-12-01,2004-12-09,423.962217363814,426.2113952636719,28.8709673383119,0.7,64.23594168485033,0.5305137598919138,8,time_stop,3,4,109557.63973867292,,
OKE,2004-12-02,2004-12-10,4.230339531402552,4.218092918395996,2637.2157344763273,26.3722,-58.66911785969505,-0.2894948009644896,8,time_stop,3,4,109498.97062081323,,
PCG,2004-12-02,2004-12-10,19.963031187032296,19.257232666015625,558.8488977384862,5.5885,-400.0232144730054,-3.535527818416414,8,time_stop,3,4,109098.94740634022,,
ALKS,2004-12-08,2004-12-10,13.569999694824219,14.010000228881836,965.6813572590773,9.6568,415.24349935088793,3.2424505818186518,2,profit_target,3,4,109514.19090569111,,
CVS,2004-12-08,2004-12-10,14.452252875429586,14.7662935256958,906.7303095410028,9.0673,275.6828729289325,2.1729529158745766,2,profit_target,3,4,109789.87377862004,,
DIS,2004-12-08,2004-12-10,21.47308891205513,21.917301177978516,610.2659834815979,6.1027,264.9849755035087,2.0686929008802415,2,profit_target,3,4,110054.85875412355,,
IART,2004-12-08,2004-12-10,15.004521369934082,15.375226020812988,720.5190825605501,7.2052,259.89458412659303,2.4706196335040764,2,profit_target,3,4,110314.75333825014,,
NVRI,2004-12-08,2004-12-10,18.179453807045807,18.82743263244629,594.6847516142119,5.9468,379.3962793184125,3.5643470495760736,2,profit_target,3,4,110694.14961756856,,
OLN,2004-12-08,2004-12-10,10.01283447208776,10.433021545410156,1079.7186353037632,10.7972,442.8866270269016,4.196484766563638,2,profit_target,3,4,111137.03624459547,,
DTE,2004-12-03,2004-12-13,15.65925151159808,16.026119232177734,719.9446313666348,7.1994,256.92499953937005,2.3428177285991727,10,time_stop,3,4,111393.96124413484,,
EIX,2004-12-03,2004-12-13,14.688270256078367,14.669502258300781,767.5372157813836,7.6754,-22.080508917812942,-0.12777541160654207,10,time_stop,3,4,111371.88073521703,,
NUE,2004-12-03,2004-12-13,13.750338906413264,14.17850112915039,819.8920865678965,8.1989,342.8478973238125,3.1138303255742206,10,time_stop,3,4,111714.72863254083,,
BALL,2004-12-07,2004-12-13,8.707307050563234,9.086152076721191,1128.7326535523514,11.2873,416.327425124858,4.350886260907177,6,profit_target,3,4,112131.05605766569,,
PCAR,2004-12-08,2004-12-13,10.878699972685508,11.186633110046387,993.7808744491248,9.9378,296.080253773865,2.8306060295259923,5,profit_target,3,4,112427.13631143955,,
TXT,2004-12-08,2004-12-13,31.897516817107785,32.597293853759766,338.93058302039117,3.3893,233.78653318653338,2.193829195746876,5,profit_target,3,4,112660.92284462608,,
AGCO,2004-12-09,2004-12-13,16.434088433837477,17.22411346435547,777.8451504556075,7.7785,606.738687222407,4.807233657641424,4,profit_target,2,5,113267.66153184848,,
AZTA,2004-12-10,2004-12-13,13.264935591419416,13.547840118408203,966.3253742231788,9.6633,263.71456916963933,2.132724467744776,3,profit_target,3,4,113531.37610101812,,
LMT,2004-12-10,2004-12-13,32.29222097253816,33.18785095214844,305.3425029162853,3.0534,270.4204746319006,2.773516198752435,3,profit_target,3,4,113801.79657565002,,
WOR,2004-12-10,2004-12-13,7.05059324337873,7.2593092918396,1398.4904867034197,13.9849,277.9025033278223,2.960262225549273,3,profit_target,3,4,114079.69907897784,,
ETD,2004-12-08,2004-12-14,16.19532989714215,16.685585021972656,809.1404007531528,8.0914,388.59382416910984,3.0271388600550555,6,profit_target,3,4,114468.29290314694,,
FBP,2004-12-08,2004-12-14,325.2414460310347,345.1346130371094,33.24005628327418,0.7,660.5499909344956,6.116430500735284,6,profit_target,3,4,115128.84289408143,,
R,2004-12-08,2004-12-14,30.36806741133062,31.503225326538086,356.00039427241813,3.56,400.5566614325895,3.737998535869709,6,profit_target,3,4,115529.39955551403,,
TFX,2004-12-08,2004-12-14,38.40983890663768,39.500755310058594,281.4654859137354,2.8147,304.2406607209944,2.8402004134216488,6,profit_target,3,4,115833.64021623503,,
GWW,2004-12-09,2004-12-14,42.939464544326825,44.36371612548828,229.00174477423775,2.29,323.8660796356981,3.3168824909104027,5,profit_target,3,4,116157.50629587073,,
ARW,2004-12-10,2004-12-14,24.219999313354492,24.799999237060547,529.2421227426282,5.2924,301.6679695853285,2.394714864365222,4,profit_target,3,4,116459.17426545605,,
T,2004-12-10,2004-12-14,4.248846990765945,4.358005046844482,2320.6737258154485,23.2067,230.1134954443962,2.5691218421320268,4,profit_target,2,5,116689.28776090045,,
HLX,2004-12-07,2004-12-15,19.799999237060547,20.75,496.3748571303687,4.9637,466.59274440650864,4.797983836086691,8,time_stop,3,4,117155.88050530695,,
GATX,2004-12-10,2004-12-15,16.53273664191858,17.08150291442871,596.4038374312552,5.964,321.32227240357633,3.319270634957925,5,profit_target,2,5,117477.20277771052,,
AMT,2004-12-13,2004-12-15,12.68351379754763,13.291626930236816,922.6725419590459,9.2267,551.8625645174204,4.794516270457847,2,profit_target,3,4,118029.06534222794,,
HBAN,2004-12-08,2004-12-16,11.057678311432381,11.0892915725708,977.6956488730265,9.777,21.131191372989168,0.28589420173070984,8,time_stop,3,4,118050.19653360093,,
KEY,2004-12-08,2004-12-16,16.249579881095773,16.23976707458496,665.3122142746771,6.6531,-13.181702170704115,-0.060388062846030634,8,time_stop,3,4,118037.01483143022,,
KMT,2004-12-08,2004-12-16,15.778389834134193,15.768938064575195,685.1804325646076,6.8518,-13.327971880581439,-0.059903257926551455,8,time_stop,3,4,118023.68685954963,,
LHX,2004-12-08,2004-12-16,20.364316398079357,19.719955444335938,530.8817521979137,5.3088,-347.3882896932043,-3.164166874780003,8,time_stop,3,4,117676.29856985643,,
LUV,2004-12-08,2004-12-16,13.43152172172988,13.440038681030273,804.9009036879771,8.049,-1.193700799318938,0.06341023360454393,8,time_stop,3,4,117675.1048690571,,
PGR,2004-12-08,2004-12-16,11.781468173874462,11.013336181640625,917.6313013091768,9.1763,-714.0382726238378,-6.519832510664317,8,time_stop,3,4,116961.06659643327,,
TFC,2004-12-08,2004-12-16,18.70735758960525,18.69847297668457,577.9033153101341,5.779,-10.913480415210396,-0.0474926128830625,8,time_stop,3,4,116950.15311601806,,
USB,2004-12-08,2004-12-16,14.580389760100259,14.976055145263672,741.4783932120847,7.4148,285.9625501084875,2.7136818128563704,8,time_stop,3,4,117236.11566612654,,
WY,2004-12-08,2004-12-16,11.833629291703314,11.980609893798828,913.5865004073445,9.1359,125.14362889213162,1.24205853058591,8,time_stop,3,4,117361.25929501867,,
PWR,2004-12-13,2004-12-16,7.443511364570672,7.796562671661377,1209.3888885103431,12.0939,414.88243898444773,4.7430747371616055,3,profit_target,2,5,117776.14173400312,,
ASB,2004-12-09,2004-12-17,17.040409417915445,17.051013946533203,577.0525847802817,5.7705,0.3488448014510732,0.06223165393320429,8,time_stop,3,4,117776.49057880457,,
FDS,2004-12-09,2004-12-17,26.736352453708385,27.113691329956055,367.78436091264484,3.6778,135.1014938391184,1.4113326673898343,8,time_stop,3,4,117911.59207264369,,
MTB,2004-12-09,2004-12-17,56.069161587873346,56.14461898803711,175.37648186358993,1.7538,11.479688552658029,0.13457914837107804,8,time_stop,2,5,117923.07176119635,,
BA,2004-12-10,2004-12-20,36.840841420531255,37.25385284423828,267.64284409056734,2.6764,107.86312364193711,1.1210694647078725,10,time_stop,3,4,118030.93488483828,,
GD,2004-12-10,2004-12-20,33.539808503723215,33.524131774902344,293.9846116111842,2.9398,-7.54856314984953,-0.04674066287269046,10,time_stop,3,4,118023.38632168843,,
GPC,2004-12-10,2004-12-20,22.180506695391767,22.273746490478516,444.5429363671444,4.4454,37.00366293046278,0.42036819251798474,10,time_stop,3,4,118060.3899846189,,
SCSC,2004-12-10,2004-12-20,32.10499954223633,30.875,307.12311842611336,3.0712,-380.83252625857415,-3.831177572882938,10,time_stop,2,5,117679.55745836033,,
CCI,2004-12-13,2004-12-21,10.019883018535229,9.995443344116211,898.4236561604308,8.9842,-30.941418208508672,-0.24391177395791963,8,time_stop,2,5,117648.61604015183,,
VZ,2004-12-13,2004-12-21,12.379350222788823,12.37633991241455,727.1867887896493,7.2719,-9.460925822223368,-0.024317192098905115,8,time_stop,2,5,117639.15511432961,,
VFC,2004-12-14,2004-12-22,7.043083325518565,7.136902809143066,1457.7667823278318,14.5777,122.18925893966951,1.332079705554151,8,time_stop,3,4,117761.34437326928,,
HLIT,2004-12-15,2004-12-22,7.559999942779541,8.0600004196167,1528.0740179584977,15.2807,748.7569974421363,6.613762971184969,7,profit_target,3,4,118510.10137071142,,
ALL,2004-12-15,2004-12-23,30.221690265720227,30.44841957092285,382.2499465369939,3.8225,82.84476532670313,0.7502204648685667,8,time_stop,3,4,118592.94613603812,,
ADP,2004-12-20,2004-12-23,21.174057926419373,21.638835906982422,586.439288095109,5.8644,266.6996751627259,2.1950349913000604,3,profit_target,3,4,118859.64581120085,,
ITW,2004-12-20,2004-12-23,27.751016420224676,28.374406814575195,344.1952780401826,3.442,211.1260773306541,2.246369592056448,3,profit_target,3,4,119070.77188853151,,
MAN,2004-12-21,2004-12-23,29.192610396142186,30.31711769104004,362.80277876938527,3.628,404.3463435476918,3.8520272070169415,2,profit_target,3,4,119475.1182320792,,
ITT,2004-12-17,2004-12-27,10.557606293760216,10.627861976623535,1004.0015190114668,10.04,60.49679712384567,0.6654508693399741,10,time_stop,3,4,119535.61502920305,,
DIS,2004-12-20,2004-12-28,21.758657068176564,22.202869415283203,438.98705617393,4.3899,190.61360001071603,2.0415430314232395,8,time_stop,3,4,119726.22862921377,,
ECL,2004-12-20,2004-12-28,27.06840430587821,27.522802352905273,352.87520847997047,3.5288,156.81705349276643,1.678702748386187,8,time_stop,3,4,119883.04568270654,,
GS,2004-12-20,2004-12-28,74.48141873223463,75.47916412353516,128.2436475464587,1.2824,126.67207182758364,1.3395896698577716,8,time_stop,3,4,120009.71775453413,,
HON,2004-12-20,2004-12-28,19.82207116123528,20.112014770507812,481.8754173043567,4.8188,134.89794353989004,1.4627311491019035,8,time_stop,3,4,120144.61569807402,,
LMT,2004-12-20,2004-12-28,32.385646716007635,31.18778419494629,294.93833785124446,2.9494,-356.2449643146471,-3.6987451001534706,8,time_stop,3,4,119788.37073375937,,
SKYW,2004-12-20,2004-12-28,16.929037822947155,17.464557647705078,564.2239631427587,5.6422,296.5108782350034,3.1633210957331013,8,time_stop,3,4,120084.88161199437,,
EBAY,2004-12-22,2004-12-28,21.21738826036554,21.682161331176758,548.9024480017687,5.489,249.62605185355991,2.19052913161524,6,profit_target,3,4,120334.50766384792,,
LEG,2004-12-22,2004-12-28,11.650007870395044,11.986560821533203,999.679698578926,9.9968,326.44835576385407,2.888864581743388,6,profit_target,3,4,120660.95601961178,,
INGR,2004-12-21,2004-12-29,16.934291665760817,17.10700035095215,813.0548649086097,8.1305,132.29108805769536,1.0198754609885947,8,time_stop,3,4,120793.24710766948,,
LNC,2004-12-21,2004-12-29,25.84140634386862,26.17664909362793,409.85231338871733,4.0985,133.3014934017608,1.2973084564294726,8,time_stop,3,4,120926.54860107123,,
UHS,2004-12-21,2004-12-29,20.452800090892897,19.98981285095215,517.8342390374411,5.1783,-244.92898746913687,-2.2636863308848576,8,time_stop,3,4,120681.6196136021,,
VRTX,2004-12-21,2004-12-29,10.869999885559082,10.850000381469727,974.3477721028228,9.7435,-29.22994997365302,-0.18398808003599923,8,time_stop,3,4,120652.38966362845,,
WM,2004-12-21,2004-12-29,16.866064071655273,17.134328842163086,627.9568325043716,6.2796,162.17912723555438,1.5905594178232265,8,time_stop,3,4,120814.568790864,,
WAT,2004-12-27,2004-12-29,45.880001068115234,46.97999954223633,234.36705297637548,2.3437,255.45973012850683,2.3975554675510864,2,profit_target,3,4,121070.0285209925,,
AMD,2004-12-22,2004-12-30,21.780000686645508,21.950000762939453,648.1495945211453,6.4815,103.70398457327296,0.7805329244006017,8,time_stop,3,4,121173.73250556579,,
D,2004-12-22,2004-12-30,14.238054275512695,14.273649215698242,817.9682512060984,8.1797,20.93584846329647,0.24999862689640676,8,time_stop,3,4,121194.66835402908,,
DOV,2004-12-22,2004-12-30,18.560227346444606,18.85198211669922,627.4856519227709,6.2749,176.79707569556643,1.5719353260535438,8,time_stop,2,5,121371.46542972465,,
WTFC,2004-12-28,2005-01-05,44.99055872023955,42.35098648071289,239.12139921455488,2.3912,-633.5694212356561,-5.866947009793888,8,time_stop,2,5,120737.89600848898,,
SWKS,2004-12-29,2005-01-06,7.459732532501221,6.899264812469482,1601.3221109331525,16.0132,-913.5025736604457,-7.5132414947834,8,time_stop,3,4,119824.39343482854,,
VRTX,2005-01-04,2005-01-06,10.15999984741211,10.520000457763672,412.1373641941605,4.1214,144.24832901664038,3.5433131472266663,2,profit_target,3,4,119968.64176384518,,
SPY_PUT_SPREAD,2005-01-07,2005-01-07,80.12544250488281,80.12544250488281,0.0,0.0,-899.7648132288389,-0.75,0,put_premium,0,0,119068.87695061634,0.05,0.15
FISV,2005-01-05,2005-01-07,9.805000305175781,10.024999618530273,469.76511674626346,4.6977,98.6503519546082,2.243746114300076,2,profit_target,3,4,119167.52730257095,,
NSC,2005-01-05,2005-01-07,22.146554518318336,22.751853942871094,207.9803027260153,2.0798,123.81055453110531,2.7331539271812666,2,profit_target,3,4,119291.33785710206,,
TPR,2005-01-05,2005-01-07,17.417606987604053,17.859651565551758,264.447757739403,2.6445,114.25321988173728,2.53791797152332,2,profit_target,3,4,119405.5910769838,,
BIIB,2005-01-05,2005-01-10,64.91000366210938,66.81999969482422,92.2486659859923,0.9225,175.2720993966221,2.9425295408353005,5,profit_target,3,4,119580.86317638042,,
EW,2005-01-05,2005-01-10,3.308332920074463,3.441667079925537,1392.25622823787,13.9226,171.71275220714313,4.0302521865929135,5,profit_target,2,5,119752.57592858755,,
ADM,2005-01-06,2005-01-10,12.768860132816902,13.163402557373047,424.0859857226834,4.2409,163.0790531700831,3.0898797578817674,4,profit_target,3,4,119915.65498175763,,
AEE,2005-01-06,2005-01-10,20.333532933513094,20.802000045776367,266.3135153977959,2.6631,122.09598836110817,2.303914001541562,4,profit_target,3,4,120037.75097011874,,
BG,2005-01-06,2005-01-10,34.21337451934315,35.777244567871094,158.27420451961584,1.5827,245.9375458576175,4.57093189578182,4,profit_target,3,4,120283.68851597635,,
ADBE,2005-01-04,2005-01-12,31.09889880624707,29.484214782714844,175.03868090112792,1.7504,-284.38254836021815,-5.192093885999183,8,time_stop,3,4,119999.30596761614,,
AEP,2005-01-04,2005-01-12,14.787093480512075,14.60035514831543,368.12577344541415,3.6813,-72.4244507062509,-1.2628467686550302,8,time_stop,3,4,119926.88151690988,,
BYD,2005-01-04,2005-01-12,36.3195643012627,34.81625747680664,149.87818078902168,1.4988,-226.81167382508582,-4.139110293247093,8,time_stop,3,4,119700.0698430848,,
CBRL,2005-01-04,2005-01-12,19.907195503296894,19.512664794921875,273.44435451099235,2.7344,-110.61663843148146,-1.981849770399247,8,time_stop,3,4,119589.45320465331,,
FE,2005-01-04,2005-01-12,15.665197276727815,15.22012710571289,267.3005314491741,2.673,-121.64049855895583,-2.8411399049287405,8,time_stop,3,4,119467.81270609435,,
FMC,2005-01-04,2005-01-12,7.426417018792292,6.980461120605469,563.8406174511399,5.6384,-257.0864551641475,-6.004994024148486,8,time_stop,3,4,119210.72625093021,,
GL,2005-01-04,2005-01-12,20.596106816837416,20.035614013671875,203.30616822701413,2.0331,-115.98470581267436,-2.7213531574197103,8,time_stop,3,4,119094.74154511753,,
GPN,2005-01-04,2005-01-12,13.416955245492181,13.26819133758545,312.09134119548855,3.1209,-49.54884095204895,-1.1087754649603783,8,time_stop,3,4,119045.19270416549,,
KMT,2005-01-04,2005-01-12,15.61761729684131,14.845244407653809,268.1148780724952,2.6811,-209.76581179173266,-4.945523215911527,8,time_stop,3,4,118835.42689237375,,
PBI,2005-01-04,2005-01-12,16.22633606206798,16.03143882751465,258.0567505386576,2.5806,-52.87511454318966,-1.2011167142589785,8,time_stop,3,4,118782.55177783057,,
PENN,2005-01-04,2005-01-12,6.777073860168457,6.71376895904541,617.8648253984672,6.1786,-45.29251993324327,-0.9341037508107269,8,time_stop,3,4,118737.25925789733,,
RAMP,2005-01-04,2005-01-12,24.808566608576978,22.509519577026367,168.78506619877967,1.6879,-389.7326560763656,-9.267149802825648,8,time_stop,3,4,118347.52660182097,,
SEIC,2005-01-04,2005-01-12,16.027513221166597,15.009149551391602,261.25796931463816,2.6126,-268.6682040823644,-6.353847011213832,8,time_stop,3,4,118078.8583977386,,
SYNA,2005-01-04,2005-01-12,19.53333282470703,19.65333366394043,214.36769622995982,2.1437,23.5806264898258,0.6143387834031762,8,time_stop,3,4,118102.43902422843,,
TMO,2005-01-04,2005-01-12,28.145986911722684,27.341821670532227,148.77131757570388,1.4877,-121.12443565624505,-2.857122202581306,8,time_stop,3,4,117981.31458857219,,
TRN,2005-01-04,2005-01-12,5.0213936315338845,4.60280179977417,833.8951025527152,8.339,-357.4006294985233,-8.336168451941248,8,time_stop,3,4,117623.91395907366,,
UTHR,2005-01-04,2005-01-12,22.045000076293945,20.69499969482422,189.9440028502573,1.8994,-258.32391633423674,-6.123839314119337,8,time_stop,3,4,117365.59004273942,,
VRE,2005-01-04,2005-01-12,19.641649512284154,18.590347290039062,213.18553488629843,2.1319,-226.25428192533698,-5.352413103530805,8,time_stop,3,4,117139.33576081408,,
VRSN,2005-01-04,2005-01-12,27.307641025663806,25.101898193359375,153.33860414344278,1.5334,-339.75891304639987,-8.077383287086082,8,time_stop,3,4,116799.57684776768,,
